trip_id,day_of_week,destination,time_of_day,weather,trip_duration,item,item_importance,item_relevance,times_carried_before,previous_forget_count,forgot
224,Tuesday,Family_Event,Night,Cold,Short,Wallet,0.95,0.614,10,0,1
224,Tuesday,Family_Event,Night,Cold,Short,Umbrella,0.35,0.319,6,1,1
224,Tuesday,Family_Event,Night,Cold,Short,Keys,0.93,0.523,12,0,0
225,Saturday,College,Night,Rainy,Short,Water_Bottle,0.45,0.585,5,0,1
225,Saturday,College,Night,Rainy,Short,ID_Card,0.9,0.876,15,0,0
225,Saturday,College,Night,Rainy,Short,Wallet,0.95,0.765,11,0,1
225,Saturday,College,Night,Rainy,Short,Laptop,0.8,0.928,7,0,0
225,Saturday,College,Night,Rainy,Short,Notebook,0.5,0.891,8,3,1
226,Wednesday,Family_Event,Evening,Hot,Medium,Phone,0.98,0.856,10,0,0
226,Wednesday,Family_Event,Evening,Hot,Medium,Keys,0.93,0.569,10,0,0
226,Wednesday,Family_Event,Evening,Hot,Medium,Earphones,0.4,0.121,6,2,0
226,Wednesday,Family_Event,Evening,Hot,Medium,Charger,0.55,0.305,8,1,0
226,Wednesday,Family_Event,Evening,Hot,Medium,Water_Bottle,0.45,0.53,7,1,1
227,Saturday,Travel,Morning,Rainy,Medium,Wallet,0.95,0.935,17,0,0
227,Saturday,Travel,Morning,Rainy,Medium,Charger,0.55,0.982,9,1,0
227,Saturday,Travel,Morning,Rainy,Medium,Keys,0.93,0.423,10,0,0
227,Saturday,Travel,Morning,Rainy,Medium,Phone,0.98,0.898,14,0,0
228,Friday,College,Morning,Hot,Medium,Laptop,0.8,0.897,13,1,0
228,Friday,College,Morning,Hot,Medium,Keys,0.93,0.514,7,0,0
228,Friday,College,Morning,Hot,Medium,Wallet,0.95,0.74,9,0,0
228,Friday,College,Morning,Hot,Medium,Phone,0.98,0.957,10,0,0
228,Friday,College,Morning,Hot,Medium,Earphones,0.4,0.529,9,0,1
228,Friday,College,Morning,Hot,Medium,Water_Bottle,0.45,0.816,13,0,1
228,Friday,College,Morning,Hot,Medium,ID_Card,0.9,0.83,12,0,0
228,Friday,College,Morning,Hot,Medium,Charger,0.55,0.954,15,0,0
229,Thursday,Friends_House,Afternoon,Hot,Short,Water_Bottle,0.45,0.642,4,1,0
229,Thursday,Friends_House,Afternoon,Hot,Short,Charger,0.55,0.384,3,2,0
229,Thursday,Friends_House,Afternoon,Hot,Short,Wallet,0.95,0.499,6,1,0
230,Tuesday,Family_Event,Afternoon,Cold,Medium,Umbrella,0.35,0.301,13,4,1
230,Tuesday,Family_Event,Afternoon,Cold,Medium,Phone,0.98,0.802,14,1,0
231,Thursday,Office,Afternoon,Rainy,Short,Wallet,0.95,0.623,12,0,0
231,Thursday,Office,Afternoon,Rainy,Short,Laptop,0.8,0.921,19,0,1
231,Thursday,Office,Afternoon,Rainy,Short,ID_Card,0.9,0.865,9,0,0
231,Thursday,Office,Afternoon,Rainy,Short,Notebook,0.5,0.549,12,2,1
231,Thursday,Office,Afternoon,Rainy,Short,Keys,0.93,0.591,14,0,0
232,Saturday,Other,Afternoon,Sunny,Short,Wallet,0.95,0.6,9,0,1
232,Saturday,Other,Afternoon,Sunny,Short,Water_Bottle,0.45,0.47,9,1,0
232,Saturday,Other,Afternoon,Sunny,Short,Keys,0.93,0.537,9,0,0
233,Monday,Gym,Afternoon,Sunny,Medium,Water_Bottle,0.45,0.914,7,2,0
233,Monday,Gym,Afternoon,Sunny,Medium,Wallet,0.95,0.398,11,0,1
233,Monday,Gym,Afternoon,Sunny,Medium,Earphones,0.4,0.851,11,2,0
234,Saturday,Travel,Evening,Rainy,Short,Charger,0.55,0.871,12,1,0
234,Saturday,Travel,Evening,Rainy,Short,Earphones,0.4,0.618,16,1,0
234,Saturday,Travel,Evening,Rainy,Short,ID_Card,0.9,0.95,14,0,0
234,Saturday,Travel,Evening,Rainy,Short,Phone,0.98,0.943,8,0,1
234,Saturday,Travel,Evening,Rainy,Short,Umbrella,0.35,0.916,16,0,0
235,Thursday,Other,Morning,Sunny,Medium,Laptop,0.8,0.378,8,3,0
235,Thursday,Other,Morning,Sunny,Medium,Wallet,0.95,0.621,6,0,0
235,Thursday,Other,Morning,Sunny,Medium,Phone,0.98,0.805,11,0,0
235,Thursday,Other,Morning,Sunny,Medium,Umbrella,0.35,0.28,2,2,1
236,Saturday,Gym,Morning,Sunny,Long,Earphones,0.4,0.92,13,1,1
236,Saturday,Gym,Morning,Sunny,Long,Phone,0.98,0.702,12,0,0
236,Saturday,Gym,Morning,Sunny,Long,Water_Bottle,0.45,0.864,11,1,1
236,Saturday,Gym,Morning,Sunny,Long,Keys,0.93,0.548,16,0,0
237,Friday,Family_Event,Morning,Sunny,Medium,Phone,0.98,0.765,12,0,1
237,Friday,Family_Event,Morning,Sunny,Medium,Keys,0.93,0.573,12,0,0
237,Friday,Family_Event,Morning,Sunny,Medium,Wallet,0.95,0.623,11,0,1
237,Friday,Family_Event,Morning,Sunny,Medium,ID_Card,0.9,0.287,3,0,0
238,Thursday,Office,Morning,Rainy,Medium,Laptop,0.8,0.811,16,0,0
238,Thursday,Office,Morning,Rainy,Medium,Phone,0.98,0.888,14,0,1
238,Thursday,Office,Morning,Rainy,Medium,ID_Card,0.9,0.927,20,0,0
238,Thursday,Office,Morning,Rainy,Medium,Notebook,0.5,0.505,11,0,0
239,Wednesday,Friends_House,Evening,Sunny,Short,Charger,0.55,0.378,7,4,0
239,Wednesday,Friends_House,Evening,Sunny,Short,Phone,0.98,0.887,22,0,0
239,Wednesday,Friends_House,Evening,Sunny,Short,Earphones,0.4,0.431,5,2,1
240,Friday,Travel,Afternoon,Rainy,Short,Laptop,0.8,0.509,10,1,0
240,Friday,Travel,Afternoon,Rainy,Short,Notebook,0.5,0.129,5,2,1
240,Friday,Travel,Afternoon,Rainy,Short,Umbrella,0.35,0.886,9,0,0
240,Friday,Travel,Afternoon,Rainy,Short,ID_Card,0.9,0.918,15,0,0
240,Friday,Travel,Afternoon,Rainy,Short,Water_Bottle,0.45,0.513,6,1,0
240,Friday,Travel,Afternoon,Rainy,Short,Charger,0.55,0.931,18,1,0
240,Friday,Travel,Afternoon,Rainy,Short,Phone,0.98,0.99,10,0,0
240,Friday,Travel,Afternoon,Rainy,Short,Earphones,0.4,0.616,7,0,0
241,Monday,Office,Morning,Hot,Short,Umbrella,0.35,0.135,6,5,1
241,Monday,Office,Morning,Hot,Short,Water_Bottle,0.45,0.833,9,1,1
241,Monday,Office,Morning,Hot,Short,ID_Card,0.9,0.876,19,0,0
241,Monday,Office,Morning,Hot,Short,Keys,0.93,0.696,16,0,0
241,Monday,Office,Morning,Hot,Short,Laptop,0.8,0.78,11,1,0
241,Monday,Office,Morning,Hot,Short,Phone,0.98,0.928,17,0,0
241,Monday,Office,Morning,Hot,Short,Wallet,0.95,0.765,12,0,1
242,Friday,Gym,Evening,Hot,Medium,Keys,0.93,0.559,10,0,0
242,Friday,Gym,Evening,Hot,Medium,Water_Bottle,0.45,0.934,8,1,0
242,Friday,Gym,Evening,Hot,Medium,Phone,0.98,0.712,13,0,1
242,Friday,Gym,Evening,Hot,Medium,ID_Card,0.9,0.198,5,0,1
243,Monday,Office,Afternoon,Cloudy,Long,Keys,0.93,0.561,6,0,0
243,Monday,Office,Afternoon,Cloudy,Long,ID_Card,0.9,0.94,20,0,1
243,Monday,Office,Afternoon,Cloudy,Long,Water_Bottle,0.45,0.51,5,1,1
243,Monday,Office,Afternoon,Cloudy,Long,Laptop,0.8,0.914,15,0,0
243,Monday,Office,Afternoon,Cloudy,Long,Earphones,0.4,0.386,9,1,1
243,Monday,Office,Afternoon,Cloudy,Long,Phone,0.98,0.99,12,0,0
243,Monday,Office,Afternoon,Cloudy,Long,Notebook,0.5,0.642,14,0,0
243,Monday,Office,Afternoon,Cloudy,Long,Charger,0.55,0.79,12,1,0
244,Friday,College,Morning,Rainy,Short,Wallet,0.95,0.718,13,1,0
244,Friday,College,Morning,Rainy,Short,ID_Card,0.9,0.966,17,1,0
244,Friday,College,Morning,Rainy,Short,Water_Bottle,0.45,0.648,9,2,1
244,Friday,College,Morning,Rainy,Short,Umbrella,0.35,0.856,19,1,0
244,Friday,College,Morning,Rainy,Short,Earphones,0.4,0.601,14,0,0
244,Friday,College,Morning,Rainy,Short,Notebook,0.5,0.894,23,1,0
244,Friday,College,Morning,Rainy,Short,Phone,0.98,0.818,11,0,0
244,Friday,College,Morning,Rainy,Short,Laptop,0.8,0.828,11,1,1
245,Friday,College,Morning,Rainy,Short,Wallet,0.95,0.712,4,0,0
245,Friday,College,Morning,Rainy,Short,Laptop,0.8,0.983,17,0,0
245,Friday,College,Morning,Rainy,Short,Notebook,0.5,0.95,19,0,0
245,Friday,College,Morning,Rainy,Short,Charger,0.55,0.838,15,2,0
245,Friday,College,Morning,Rainy,Short,Phone,0.98,0.921,12,0,0
245,Friday,College,Morning,Rainy,Short,Umbrella,0.35,0.856,13,1,0
245,Friday,College,Morning,Rainy,Short,ID_Card,0.9,0.924,10,0,0
245,Friday,College,Morning,Rainy,Short,Water_Bottle,0.45,0.637,14,0,0
246,Monday,Office,Morning,Cloudy,Short,Notebook,0.5,0.535,14,0,1
246,Monday,Office,Morning,Cloudy,Short,Keys,0.93,0.618,12,0,0
246,Monday,Office,Morning,Cloudy,Short,Charger,0.55,0.819,5,1,1
246,Monday,Office,Morning,Cloudy,Short,Wallet,0.95,0.714,11,0,0
246,Monday,Office,Morning,Cloudy,Short,ID_Card,0.9,0.931,18,0,0
246,Monday,Office,Morning,Cloudy,Short,Laptop,0.8,0.856,12,1,0
246,Monday,Office,Morning,Cloudy,Short,Phone,0.98,0.89,9,0,0
247,Saturday,College,Evening,Rainy,Medium,Notebook,0.5,0.899,9,2,0
247,Saturday,College,Evening,Rainy,Medium,Charger,0.55,0.889,13,1,0
247,Saturday,College,Evening,Rainy,Medium,Umbrella,0.35,0.914,27,0,0
247,Saturday,College,Evening,Rainy,Medium,Wallet,0.95,0.786,8,1,0
247,Saturday,College,Evening,Rainy,Medium,Water_Bottle,0.45,0.475,9,1,1
247,Saturday,College,Evening,Rainy,Medium,Earphones,0.4,0.572,6,1,0
247,Saturday,College,Evening,Rainy,Medium,ID_Card,0.9,0.825,11,0,0
247,Saturday,College,Evening,Rainy,Medium,Laptop,0.8,0.95,13,0,0
248,Wednesday,College,Morning,Sunny,Medium,Wallet,0.95,0.798,12,0,0
248,Wednesday,College,Morning,Sunny,Medium,Keys,0.93,0.562,9,0,0
248,Wednesday,College,Morning,Sunny,Medium,Laptop,0.8,0.99,15,0,0
248,Wednesday,College,Morning,Sunny,Medium,Charger,0.55,0.921,22,1,0
248,Wednesday,College,Morning,Sunny,Medium,Notebook,0.5,0.955,20,0,0
248,Wednesday,College,Morning,Sunny,Medium,ID_Card,0.9,0.856,18,0,0
248,Wednesday,College,Morning,Sunny,Medium,Phone,0.98,0.935,10,0,0
248,Wednesday,College,Morning,Sunny,Medium,Earphones,0.4,0.582,9,1,1
249,Saturday,Friends_House,Morning,Cold,Medium,Keys,0.93,0.572,16,0,0
249,Saturday,Friends_House,Morning,Cold,Medium,Water_Bottle,0.45,0.159,6,1,1
249,Saturday,Friends_House,Morning,Cold,Medium,Phone,0.98,0.91,11,0,0
249,Saturday,Friends_House,Morning,Cold,Medium,Earphones,0.4,0.392,11,0,0
249,Saturday,Friends_House,Morning,Cold,Medium,Wallet,0.95,0.534,12,0,0
249,Saturday,Friends_House,Morning,Cold,Medium,ID_Card,0.9,0.242,7,1,0
250,Monday,Friends_House,Morning,Sunny,Long,ID_Card,0.9,0.185,4,1,1
250,Monday,Friends_House,Morning,Sunny,Long,Phone,0.98,0.801,14,0,0
251,Tuesday,Friends_House,Afternoon,Hot,Short,Keys,0.93,0.503,12,0,0
251,Tuesday,Friends_House,Afternoon,Hot,Short,Phone,0.98,0.84,10,0,0
251,Tuesday,Friends_House,Afternoon,Hot,Short,Earphones,0.4,0.415,9,0,0
252,Thursday,Office,Morning,Rainy,Medium,Water_Bottle,0.45,0.473,10,1,0
252,Thursday,Office,Morning,Rainy,Medium,Charger,0.55,0.753,15,2,1
252,Thursday,Office,Morning,Rainy,Medium,Laptop,0.8,0.832,11,0,0
252,Thursday,Office,Morning,Rainy,Medium,Phone,0.98,0.9,13,0,0
252,Thursday,Office,Morning,Rainy,Medium,Umbrella,0.35,0.843,5,3,1
253,Tuesday,Family_Event,Evening,Sunny,Medium,Wallet,0.95,0.627,16,0,0
253,Tuesday,Family_Event,Evening,Sunny,Medium,Phone,0.98,0.809,15,0,0
254,Wednesday,Travel,Morning,Hot,Short,ID_Card,0.9,0.936,13,0,1
254,Wednesday,Travel,Morning,Hot,Short,Notebook,0.5,0.161,7,3,0
254,Wednesday,Travel,Morning,Hot,Short,Umbrella,0.35,0.159,4,0,1
254,Wednesday,Travel,Morning,Hot,Short,Earphones,0.4,0.462,5,0,0
254,Wednesday,Travel,Morning,Hot,Short,Water_Bottle,0.45,0.868,15,2,0
254,Wednesday,Travel,Morning,Hot,Short,Wallet,0.95,0.99,17,0,0
254,Wednesday,Travel,Morning,Hot,Short,Phone,0.98,0.911,12,0,0
254,Wednesday,Travel,Morning,Hot,Short,Charger,0.55,0.899,14,0,1
255,Friday,College,Afternoon,Sunny,Long,Notebook,0.5,0.845,15,1,1
255,Friday,College,Afternoon,Sunny,Long,Charger,0.55,0.88,22,2,0
255,Friday,College,Afternoon,Sunny,Long,ID_Card,0.9,0.883,13,0,0
255,Friday,College,Afternoon,Sunny,Long,Water_Bottle,0.45,0.482,7,1,1
256,Tuesday,College,Afternoon,Hot,Short,Charger,0.55,0.849,8,2,0
256,Tuesday,College,Afternoon,Hot,Short,Phone,0.98,0.92,8,0,0
256,Tuesday,College,Afternoon,Hot,Short,ID_Card,0.9,0.947,19,0,0
256,Tuesday,College,Afternoon,Hot,Short,Wallet,0.95,0.723,16,0,0
256,Tuesday,College,Afternoon,Hot,Short,Notebook,0.5,0.875,13,0,0
257,Friday,Friends_House,Afternoon,Rainy,Medium,Umbrella,0.35,0.806,13,2,0
257,Friday,Friends_House,Afternoon,Rainy,Medium,Charger,0.55,0.36,9,2,0
257,Friday,Friends_House,Afternoon,Rainy,Medium,Earphones,0.4,0.379,11,2,1
257,Friday,Friends_House,Afternoon,Rainy,Medium,Notebook,0.5,0.144,4,3,0
257,Friday,Friends_House,Afternoon,Rainy,Medium,Phone,0.98,0.865,20,0,0
257,Friday,Friends_House,Afternoon,Rainy,Medium,Keys,0.93,0.582,13,0,0
258,Monday,College,Morning,Sunny,Medium,Laptop,0.8,0.951,11,1,1
258,Monday,College,Morning,Sunny,Medium,Earphones,0.4,0.557,5,0,0
258,Monday,College,Morning,Sunny,Medium,Notebook,0.5,0.881,12,2,1
258,Monday,College,Morning,Sunny,Medium,ID_Card,0.9,0.955,11,0,0
258,Monday,College,Morning,Sunny,Medium,Charger,0.55,0.811,13,1,0
258,Monday,College,Morning,Sunny,Medium,Wallet,0.95,0.678,13,0,0
258,Monday,College,Morning,Sunny,Medium,Phone,0.98,0.956,10,0,0
259,Tuesday,Shopping,Evening,Sunny,Long,Wallet,0.95,0.99,13,0,1
259,Tuesday,Shopping,Evening,Sunny,Long,Earphones,0.4,0.262,4,1,1
259,Tuesday,Shopping,Evening,Sunny,Long,ID_Card,0.9,0.466,15,0,1
259,Tuesday,Shopping,Evening,Sunny,Long,Laptop,0.8,0.143,4,1,1
259,Tuesday,Shopping,Evening,Sunny,Long,Phone,0.98,0.777,14,0,0
260,Friday,Other,Evening,Hot,Medium,Keys,0.93,0.612,8,0,1
260,Friday,Other,Evening,Hot,Medium,Umbrella,0.35,0.239,11,0,1
260,Friday,Other,Evening,Hot,Medium,Water_Bottle,0.45,0.668,13,3,0
261,Saturday,College,Morning,Sunny,Short,ID_Card,0.9,0.954,14,0,0
261,Saturday,College,Morning,Sunny,Short,Wallet,0.95,0.794,10,1,0
261,Saturday,College,Morning,Sunny,Short,Water_Bottle,0.45,0.609,11,1,0
261,Saturday,College,Morning,Sunny,Short,Laptop,0.8,0.881,14,1,1
261,Saturday,College,Morning,Sunny,Short,Notebook,0.5,0.877,12,0,0
262,Tuesday,College,Morning,Cold,Long,Water_Bottle,0.45,0.454,8,3,1
262,Tuesday,College,Morning,Cold,Long,Wallet,0.95,0.8,12,0,1
262,Tuesday,College,Morning,Cold,Long,Charger,0.55,0.923,13,1,1
262,Tuesday,College,Morning,Cold,Long,Laptop,0.8,0.879,14,0,0
262,Tuesday,College,Morning,Cold,Long,Phone,0.98,0.9,18,0,0
263,Wednesday,Other,Night,Hot,Medium,Umbrella,0.35,0.125,3,2,1
263,Wednesday,Other,Night,Hot,Medium,Earphones,0.4,0.334,5,2,0
263,Wednesday,Other,Night,Hot,Medium,Charger,0.55,0.407,5,2,1
263,Wednesday,Other,Night,Hot,Medium,ID_Card,0.9,0.477,13,0,0
263,Wednesday,Other,Night,Hot,Medium,Wallet,0.95,0.593,9,0,0
264,Sunday,Travel,Afternoon,Rainy,Medium,Wallet,0.95,0.916,9,0,0
264,Sunday,Travel,Afternoon,Rainy,Medium,Earphones,0.4,0.571,13,4,1
264,Sunday,Travel,Afternoon,Rainy,Medium,Phone,0.98,0.938,16,0,0
264,Sunday,Travel,Afternoon,Rainy,Medium,Water_Bottle,0.45,0.515,11,0,0
264,Sunday,Travel,Afternoon,Rainy,Medium,Keys,0.93,0.371,7,0,0
264,Sunday,Travel,Afternoon,Rainy,Medium,Charger,0.55,0.834,12,1,1
264,Sunday,Travel,Afternoon,Rainy,Medium,ID_Card,0.9,0.912,18,1,0
265,Sunday,College,Morning,Sunny,Medium,Earphones,0.4,0.542,6,1,1
265,Sunday,College,Morning,Sunny,Medium,Laptop,0.8,0.912,11,1,0
265,Sunday,College,Morning,Sunny,Medium,ID_Card,0.9,0.902,17,0,0
265,Sunday,College,Morning,Sunny,Medium,Charger,0.55,0.842,15,1,0
265,Sunday,College,Morning,Sunny,Medium,Notebook,0.5,0.93,18,1,1
265,Sunday,College,Morning,Sunny,Medium,Water_Bottle,0.45,0.718,9,0,1
266,Friday,Family_Event,Morning,Hot,Short,Umbrella,0.35,0.147,6,0,0
266,Friday,Family_Event,Morning,Hot,Short,Wallet,0.95,0.636,17,0,0
267,Thursday,Family_Event,Evening,Cold,Medium,Phone,0.98,0.814,7,0,0
267,Thursday,Family_Event,Evening,Cold,Medium,Wallet,0.95,0.601,9,0,0
268,Wednesday,Shopping,Evening,Sunny,Long,ID_Card,0.9,0.501,8,1,1
268,Wednesday,Shopping,Evening,Sunny,Long,Charger,0.55,0.121,1,3,1
268,Wednesday,Shopping,Evening,Sunny,Long,Phone,0.98,0.86,12,0,0
269,Friday,Travel,Afternoon,Cloudy,Short,Water_Bottle,0.45,0.596,11,0,1
269,Friday,Travel,Afternoon,Cloudy,Short,Keys,0.93,0.334,9,0,0
269,Friday,Travel,Afternoon,Cloudy,Short,Earphones,0.4,0.579,8,1,1
269,Friday,Travel,Afternoon,Cloudy,Short,ID_Card,0.9,0.99,17,1,0
269,Friday,Travel,Afternoon,Cloudy,Short,Phone,0.98,0.99,11,0,0
270,Friday,Office,Night,Sunny,Medium,Phone,0.98,0.99,13,0,0
270,Friday,Office,Night,Sunny,Medium,Keys,0.93,0.71,12,0,0
270,Friday,Office,Night,Sunny,Medium,Charger,0.55,0.791,9,1,1
270,Friday,Office,Night,Sunny,Medium,Water_Bottle,0.45,0.474,7,2,1
270,Friday,Office,Night,Sunny,Medium,ID_Card,0.9,0.841,16,0,0
271,Wednesday,College,Afternoon,Cloudy,Long,Notebook,0.5,0.876,11,1,0
271,Wednesday,College,Afternoon,Cloudy,Long,Wallet,0.95,0.717,17,0,0
271,Wednesday,College,Afternoon,Cloudy,Long,Earphones,0.4,0.604,8,1,0
271,Wednesday,College,Afternoon,Cloudy,Long,Phone,0.98,0.931,16,0,0
271,Wednesday,College,Afternoon,Cloudy,Long,Charger,0.55,0.861,14,3,0
271,Wednesday,College,Afternoon,Cloudy,Long,ID_Card,0.9,0.771,11,1,1
271,Wednesday,College,Afternoon,Cloudy,Long,Laptop,0.8,0.92,18,2,0
272,Monday,Travel,Morning,Hot,Medium,Charger,0.55,0.918,14,0,0
272,Monday,Travel,Morning,Hot,Medium,Phone,0.98,0.99,14,0,1
272,Monday,Travel,Morning,Hot,Medium,Earphones,0.4,0.631,5,2,0
272,Monday,Travel,Morning,Hot,Medium,Wallet,0.95,0.96,11,0,0
272,Monday,Travel,Morning,Hot,Medium,ID_Card,0.9,0.99,15,0,0
273,Tuesday,Office,Afternoon,Cloudy,Long,Wallet,0.95,0.758,6,0,0
273,Tuesday,Office,Afternoon,Cloudy,Long,ID_Card,0.9,0.88,13,0,1
273,Tuesday,Office,Afternoon,Cloudy,Long,Keys,0.93,0.63,7,0,0
273,Tuesday,Office,Afternoon,Cloudy,Long,Laptop,0.8,0.833,10,2,0
274,Sunday,Travel,Afternoon,Rainy,Short,Earphones,0.4,0.528,13,2,1
274,Sunday,Travel,Afternoon,Rainy,Short,Water_Bottle,0.45,0.52,10,1,1
274,Sunday,Travel,Afternoon,Rainy,Short,Umbrella,0.35,0.827,13,1,0
274,Sunday,Travel,Afternoon,Rainy,Short,ID_Card,0.9,0.86,13,1,0
275,Wednesday,Family_Event,Morning,Cloudy,Long,Earphones,0.4,0.134,4,0,0
275,Wednesday,Family_Event,Morning,Cloudy,Long,Keys,0.93,0.525,13,1,1
275,Wednesday,Family_Event,Morning,Cloudy,Long,ID_Card,0.9,0.298,4,0,1
275,Wednesday,Family_Event,Morning,Cloudy,Long,Wallet,0.95,0.627,13,0,1
275,Wednesday,Family_Event,Morning,Cloudy,Long,Water_Bottle,0.45,0.253,4,0,1
275,Wednesday,Family_Event,Morning,Cloudy,Long,Phone,0.98,0.806,11,0,1
276,Thursday,College,Morning,Sunny,Short,Charger,0.55,0.774,17,0,0
276,Thursday,College,Morning,Sunny,Short,Keys,0.93,0.619,13,0,0
276,Thursday,College,Morning,Sunny,Short,Notebook,0.5,0.94,9,0,0
276,Thursday,College,Morning,Sunny,Short,Earphones,0.4,0.566,10,2,1
276,Thursday,College,Morning,Sunny,Short,ID_Card,0.9,0.872,10,0,0
276,Thursday,College,Morning,Sunny,Short,Phone,0.98,0.859,8,0,0
276,Thursday,College,Morning,Sunny,Short,Laptop,0.8,0.897,19,1,1
277,Thursday,Travel,Afternoon,Sunny,Medium,Water_Bottle,0.45,0.635,15,1,0
277,Thursday,Travel,Afternoon,Sunny,Medium,Keys,0.93,0.492,10,0,0
277,Thursday,Travel,Afternoon,Sunny,Medium,ID_Card,0.9,0.975,15,0,1
277,Thursday,Travel,Afternoon,Sunny,Medium,Wallet,0.95,0.955,9,0,0
277,Thursday,Travel,Afternoon,Sunny,Medium,Charger,0.55,0.875,18,2,0
278,Saturday,Office,Evening,Cold,Medium,Wallet,0.95,0.676,10,1,0
278,Saturday,Office,Evening,Cold,Medium,Umbrella,0.35,0.32,5,1,1
278,Saturday,Office,Evening,Cold,Medium,Laptop,0.8,0.837,11,1,0
278,Saturday,Office,Evening,Cold,Medium,Water_Bottle,0.45,0.354,4,1,0
279,Monday,Family_Event,Morning,Rainy,Medium,Charger,0.55,0.284,8,1,0
279,Monday,Family_Event,Morning,Rainy,Medium,Keys,0.93,0.567,10,0,0
279,Monday,Family_Event,Morning,Rainy,Medium,Wallet,0.95,0.651,7,0,1
279,Monday,Family_Event,Morning,Rainy,Medium,Umbrella,0.35,0.848,18,1,1
279,Monday,Family_Event,Morning,Rainy,Medium,Phone,0.98,0.847,16,0,0
280,Monday,Office,Afternoon,Cloudy,Long,Keys,0.93,0.561,8,0,0
280,Monday,Office,Afternoon,Cloudy,Long,Water_Bottle,0.45,0.515,15,4,1
280,Monday,Office,Afternoon,Cloudy,Long,Earphones,0.4,0.471,5,0,0
280,Monday,Office,Afternoon,Cloudy,Long,ID_Card,0.9,0.814,15,0,0
280,Monday,Office,Afternoon,Cloudy,Long,Laptop,0.8,0.883,16,0,1
281,Tuesday,Travel,Afternoon,Hot,Medium,Charger,0.55,0.963,8,1,0
281,Tuesday,Travel,Afternoon,Hot,Medium,Umbrella,0.35,0.19,7,3,1
281,Tuesday,Travel,Afternoon,Hot,Medium,Wallet,0.95,0.952,18,0,0
281,Tuesday,Travel,Afternoon,Hot,Medium,Phone,0.98,0.934,13,0,0
281,Tuesday,Travel,Afternoon,Hot,Medium,ID_Card,0.9,0.851,10,0,0
281,Tuesday,Travel,Afternoon,Hot,Medium,Laptop,0.8,0.493,10,2,1
281,Tuesday,Travel,Afternoon,Hot,Medium,Earphones,0.4,0.609,10,1,0
281,Tuesday,Travel,Afternoon,Hot,Medium,Water_Bottle,0.45,0.917,9,0,0
282,Thursday,Shopping,Afternoon,Sunny,Medium,Wallet,0.95,0.99,14,0,0
282,Thursday,Shopping,Afternoon,Sunny,Medium,Phone,0.98,0.907,12,0,1
283,Friday,Gym,Evening,Sunny,Medium,Earphones,0.4,0.809,16,1,1
283,Friday,Gym,Evening,Sunny,Medium,Keys,0.93,0.544,12,0,0
283,Friday,Gym,Evening,Sunny,Medium,Laptop,0.8,0.01,1,0,1
283,Friday,Gym,Evening,Sunny,Medium,Charger,0.55,0.049,2,1,1
284,Thursday,Travel,Evening,Sunny,Medium,ID_Card,0.9,0.961,7,0,0
284,Thursday,Travel,Evening,Sunny,Medium,Earphones,0.4,0.589,6,1,0
284,Thursday,Travel,Evening,Sunny,Medium,Notebook,0.5,0.333,8,0,1
284,Thursday,Travel,Evening,Sunny,Medium,Charger,0.55,0.871,21,0,0
284,Thursday,Travel,Evening,Sunny,Medium,Laptop,0.8,0.522,6,1,0
284,Thursday,Travel,Evening,Sunny,Medium,Phone,0.98,0.937,9,0,0
285,Thursday,Friends_House,Evening,Cold,Medium,Earphones,0.4,0.407,12,0,1
285,Thursday,Friends_House,Evening,Cold,Medium,Phone,0.98,0.778,13,0,0
286,Sunday,Shopping,Morning,Hot,Short,ID_Card,0.9,0.482,13,0,0
286,Sunday,Shopping,Morning,Hot,Short,Wallet,0.95,0.937,20,0,0
287,Tuesday,Friends_House,Afternoon,Rainy,Medium,Umbrella,0.35,0.872,9,2,0
287,Tuesday,Friends_House,Afternoon,Rainy,Medium,Keys,0.93,0.614,14,0,0
288,Friday,Other,Afternoon,Sunny,Long,Notebook,0.5,0.219,7,0,0
288,Friday,Other,Afternoon,Sunny,Long,Phone,0.98,0.797,11,0,0
288,Friday,Other,Afternoon,Sunny,Long,Wallet,0.95,0.659,11,0,0
288,Friday,Other,Afternoon,Sunny,Long,Charger,0.55,0.39,6,1,1
288,Friday,Other,Afternoon,Sunny,Long,Umbrella,0.35,0.221,5,1,1
289,Thursday,Gym,Morning,Sunny,Medium,Earphones,0.4,0.91,18,1,0
289,Thursday,Gym,Morning,Sunny,Medium,Keys,0.93,0.479,11,0,0
289,Thursday,Gym,Morning,Sunny,Medium,Water_Bottle,0.45,0.89,10,2,1
290,Thursday,Shopping,Morning,Rainy,Medium,Keys,0.93,0.566,13,0,0
290,Thursday,Shopping,Morning,Rainy,Medium,Umbrella,0.35,0.936,14,2,1
290,Thursday,Shopping,Morning,Rainy,Medium,ID_Card,0.9,0.49,7,0,1
290,Thursday,Shopping,Morning,Rainy,Medium,Wallet,0.95,0.898,21,0,0
290,Thursday,Shopping,Morning,Rainy,Medium,Charger,0.55,0.135,5,1,1
290,Thursday,Shopping,Morning,Rainy,Medium,Earphones,0.4,0.338,8,0,0
290,Thursday,Shopping,Morning,Rainy,Medium,Phone,0.98,0.892,13,0,0
291,Saturday,College,Morning,Cloudy,Short,Charger,0.55,0.811,13,0,1
291,Saturday,College,Morning,Cloudy,Short,Water_Bottle,0.45,0.656,8,0,0
